"(-1, 4)",4256
"(-15, 32)",4237
"(-13, 29)",4159
"(-11, 27)",4150
"(1, 0)",4110
"(-10, 28)",4109
"(-6, 4)",4090
"(-14, 27)",4063
"(-7, 27)",4018
"(-5, 14)",3949
"(-11, 16)",3904
"(-24, 24)",3893
"(-9, 14)",3860
"(-24, 34)",3791
"(-2, 12)",3784
"(-27, 27)",3695
"(-2, 4)",3651
"(-22, 34)",3650
"(-3, 9)",3622
"(-22, 30)",3578
"(-23, 34)",3578
"(-15, 21)",3484
"(-18, 18)",3479
"(-28, 37)",3477
"(-17, 18)",3470
"(-4, 10)",3465
"(-6, 27)",3430
"(-28, 40)",3416
"(-6, 18)",3413
"(-27, 28)",3400
"(-15, 30)",3371
"(-5, 10)",3351
"(-17, 16)",3341
"(-32, 42)",3340
"(-21, 29)",3335
"(-29, 37)",3311
"(-32, 35)",3294
"(-29, 36)",3285
"(-9, 11)",3273
"(-23, 23)",3269
"(-6, 11)",3248
"(-21, 32)",3243
"(-5, 12)",3234
"(-26, 26)",3187
"(0, 4)",3165
"(-5, 5)",3157
"(-4, 14)",3147
"(-9, 12)",3140
"(-7, 12)",3119
"(-8, 9)",3104
"(-15, 34)",3102
"(-20, 32)",3101
"(-14, 14)",3049
"(-4, 12)",3040
"(-1, 0)",2999
"(-22, 26)",2965
"(-1, 7)",2961
"(-24, 37)",2946
"(-4, 7)",2944
"(-3, 7)",2931
"(-7, 11)",2913
"(-8, 15)",2913
"(-2, 10)",2898
"(-28, 29)",2874
"(-10, 16)",2847
"(-18, 21)",2843
"(-19, 34)",2842
"(-4, 9)",2825
"(-28, 27)",2739
"(-7, 5)",2724
"(-2, 6)",2719
"(-4, 5)",2714
"(-15, 39)",2711
"(-22, 32)",2700
"(-16, 22)",2699
"(-1, 5)",2698
"(-1, 3)",2691
"(0, 5)",2673
"(-25, 25)",2672
"(-3, 10)",2652
"(-33, 38)",2642
"(-5, 7)",2642
"(-5, 2)",2640
"(-25, 28)",2629
"(-30, 32)",2626
"(-14, 32)",2624
"(-14, 30)",2614
"(-21, 19)",2593
"(-22, 20)",2575
"(-5, 16)",2574
"(-36, 42)",2556
"(-11, 29)",2537
"(-33, 39)",2529
"(-6, 8)",2505
"(-8, 29)",2503
"(-8, 8)",2493
"(-3, 12)",2478
"(-19, 17)",2475
"(-21, 34)",2474
"(-5, 20)",2470
"(-16, 18)",2458
"(-5, 6)",2454
"(-4, 3)",2449
"(-21, 30)",2439
"(-4, 15)",2434
"(-29, 39)",2427
"(-14, 29)",2421
"(-20, 30)",2418
"(-25, 26)",2414
"(-15, 16)",2406
"(-23, 32)",2394
"(-10, 7)",2382
"(-27, 37)",2378
"(-2, 8)",2359
"(-33, 40)",2350
"(-22, 31)",2340
"(-5, 4)",2314
"(-4, 4)",2280
"(-28, 39)",2263
"(-32, 34)",2260
"(-4, 2)",2259
"(-3, 14)",2240
"(-14, 37)",2233
"(-6, 28)",2169
"(-21, 26)",2132
"(-4, 13)",2124
"(-23, 33)",2098
"(-8, 12)",2096
"(-8, 6)",2092
"(-6, 2)",2071
"(-11, 10)",2067
"(-3, 5)",2060
"(-16, 32)",2054
"(-2, 17)",2052
"(-10, 37)",2043
"(-4, 17)",1983
"(-15, 36)",1982
"(-5, 17)",1981
"(-25, 34)",1957
"(-3, 2)",1909
"(-35, 40)",1894
"(-25, 24)",1893
"(-12, 36)",1883
"(-16, 15)",1883
"(-3, 15)",1879
"(-29, 32)",1866
"(-15, 14)",1865
"(-17, 21)",1860
"(-13, 16)",1860
"(-2, 14)",1858
"(-1, 2)",1852
"(2, 2)",1843
"(-30, 40)",1836
"(-12, 16)",1831
"(-20, 33)",1790
"(-10, 32)",1779
"(0, 3)",1774
"(-35, 42)",1760
"(-16, 34)",1753
"(-12, 29)",1751
"(-10, 39)",1744
"(-26, 28)",1724
"(-23, 28)",1714
"(-16, 16)",1688
"(-34, 39)",1661
"(-23, 22)",1655
"(-30, 39)",1647
"(-7, 29)",1644
"(-25, 30)",1610
"(-25, 35)",1597
"(-9, 10)",1587
"(-5, 19)",1582
"(-18, 17)",1568
"(-45, 45)",1564
"(-3, 1)",1555
"(-8, 13)",1549
"(-27, 39)",1548
"(-16, 31)",1538
"(-9, 7)",1499
"(-20, 35)",1473
"(-26, 24)",1468
"(-18, 23)",1465
"(-5, 24)",1461
"(-12, 30)",1457
"(-10, 13)",1448
"(-34, 40)",1444
"(-13, 12)",1434
"(-17, 25)",1419
"(-6, 29)",1413
"(-14, 18)",1413
"(-46, 45)",1411
"(-37, 44)",1406
"(-7, 3)",1397
"(-24, 22)",1396
"(-27, 25)",1394
"(-31, 32)",1394
"(-3, 6)",1393
"(-21, 20)",1393
"(-10, 40)",1384
"(-13, 31)",1372
"(-37, 40)",1368
"(-9, 13)",1365
"(-28, 38)",1363
"(-15, 40)",1359
"(-18, 34)",1330
"(1, 2)",1325
"(-38, 43)",1316
"(-37, 41)",1314
"(-11, 30)",1296
"(0, 7)",1295
"(-11, 35)",1291
"(-13, 32)",1290
"(-1, 14)",1287
"(-3, 17)",1286
"(1, 1)",1286
"(-10, 35)",1285
"(-13, 37)",1273
"(-24, 20)",1263
"(-11, 13)",1250
"(3, 0)",1250
"(-28, 25)",1244
"(-14, 12)",1238
"(-22, 28)",1234
"(-34, 41)",1221
"(-19, 15)",1214
"(-13, 18)",1206
"(-23, 35)",1181
"(-8, 11)",1176
"(-14, 33)",1172
"(-12, 34)",1171
"(-29, 29)",1170
"(-29, 40)",1165
"(-26, 31)",1165
"(-19, 26)",1154
"(-14, 35)",1154
"(-17, 23)",1151
"(-2, 20)",1148
"(-15, 23)",1145
"(-12, 13)",1139
"(-28, 42)",1137
"(-23, 20)",1125
"(-26, 36)",1123
"(-19, 37)",1120
"(-24, 38)",1115
"(-3, 8)",1111
"(-5, 22)",1098
"(-9, 30)",1097
"(-14, 34)",1092
"(-5, 13)",1083
"(-27, 31)",1082
"(-4, 19)",1081
"(-36, 40)",1075
"(2, 4)",1069
"(-6, 26)",1064
"(1, 5)",1062
"(-19, 39)",1055
"(-15, 12)",1051
"(-11, 32)",1047
"(-1, 9)",1045
"(-2, 19)",1044
"(-11, 9)",1035
"(-5, 8)",1029
"(-4, 6)",1020
"(-46, 44)",1019
"(-5, 23)",1014
"(-12, 32)",1009
"(-17, 33)",1002
"(-24, 39)",1001
"(-7, 8)",999
"(-4, 8)",997
"(-1, 6)",986
"(-23, 37)",986
"(-13, 34)",986
"(-28, 24)",986
"(-19, 35)",973
"(0, 6)",963
"(-7, 30)",959
"(-13, 13)",955
"(-12, 35)",953
"(-26, 37)",947
"(-14, 21)",946
"(-13, 39)",940
"(-24, 21)",939
"(-4, 24)",939
"(-26, 39)",935
"(-32, 44)",934
"(-4, 20)",931
"(-3, 4)",929
"(-2, 13)",926
"(-24, 31)",922
"(-1, 12)",921
"(-22, 21)",916
"(-6, 32)",914
"(-31, 41)",903
"(-19, 18)",890
"(-22, 35)",888
"(-11, 18)",883
"(-5, 11)",868
"(-34, 37)",861
"(-13, 35)",851
"(-10, 34)",845
"(-39, 42)",842
"(-24, 23)",836
"(-2, 3)",834
"(-41, 44)",831
"(-29, 30)",823
"(0, 9)",823
"(-20, 18)",822
"(-40, 44)",821
"(-23, 19)",818
"(-16, 38)",818
"(-18, 26)",809
"(-6, 13)",806
"(-9, 32)",800
"(-41, 45)",800
"(-12, 38)",799
"(-39, 44)",792
"(-35, 39)",791
"(-33, 37)",788
"(2, 1)",785
"(-9, 5)",782
"(-11, 39)",780
"(-25, 32)",777
"(-9, 16)",771
"(-6, 30)",765
"(-34, 42)",762
"(-15, 10)",760
"(-28, 33)",760
"(-3, 20)",760
"(-22, 39)",757
"(-4, 11)",756
"(-19, 14)",756
"(-32, 43)",755
"(-4, 0)",754
"(-13, 23)",754
"(-11, 37)",752
"(-10, 11)",744
"(-25, 39)",743
"(-10, 18)",740
"(-21, 35)",733
"(-50, 45)",726
"(-48, 45)",725
"(-12, 10)",724
"(-2, 25)",719
"(-29, 42)",718
"(-31, 44)",718
"(-1, 10)",707
"(-26, 22)",706
"(-12, 9)",705
"(-3, 19)",698
"(-25, 21)",695
"(-10, 31)",688
"(-38, 42)",686
"(-26, 33)",686
"(-6, 1)",683
"(0, 8)",678
"(-1, 15)",678
"(4, 0)",670
"(-12, 39)",665
"(-2, 22)",664
"(-30, 29)",664
"(-23, 31)",662
"(-4, 21)",660
"(-39, 45)",656
"(-5, 32)",648
"(-25, 20)",646
"(-17, 37)",644
"(-12, 21)",643
"(-40, 49)",643
"(-13, 10)",640
"(-6, 6)",640
"(-20, 28)",636
"(-27, 40)",629
"(-3, 0)",628
"(-17, 34)",628
"(-17, 15)",624
"(-29, 26)",622
"(-27, 33)",622
"(-37, 45)",622
"(-44, 44)",619
"(-46, 42)",612
"(-22, 37)",611
"(-37, 39)",609
"(6, 0)",609
"(-36, 39)",607
"(-41, 49)",606
"(-18, 15)",605
"(-25, 40)",603
"(-18, 35)",597
"(-16, 13)",596
"(-30, 42)",586
"(-2, 16)",586
"(-19, 40)",586
"(-11, 11)",584
"(-31, 42)",575
"(-6, 35)",571
"(-10, 38)",567
"(-24, 19)",566
"(-7, 6)",566
"(-21, 36)",562
"(-39, 49)",562
"(-49, 45)",559
"(-14, 42)",551
"(-31, 30)",551
"(-19, 28)",548
"(-11, 40)",547
"(-16, 37)",542
"(-20, 39)",538
"(-41, 42)",536
"(-16, 14)",534
"(-19, 16)",533
"(-29, 31)",531
"(-41, 47)",531
"(-1, 1)",529
"(-2, -2)",529
"(-31, 31)",520
"(-14, 13)",519
"(-28, 41)",516
"(-33, 42)",516
"(-15, 42)",514
"(-22, 19)",512
"(-29, 34)",511
"(-28, 44)",510
"(-21, 38)",509
"(-20, 29)",505
"(-8, 7)",504
"(-7, 22)",503
"(-20, 37)",499
"(-5, 27)",497
"(-3, 3)",497
"(-36, 45)",493
"(-32, 52)",492
"(-30, 33)",491
"(-24, 33)",491
"(-46, 40)",489
"(-16, 26)",485
"(-4, 22)",485
"(-2, 27)",482
"(-5, 0)",480
"(-10, 42)",477
"(-14, 40)",477
"(-8, 30)",475
"(-32, 33)",474
"(-16, 35)",473
"(-38, 47)",473
"(5, 0)",473
"(-32, 30)",472
"(-11, 33)",469
"(-4, 32)",467
"(-11, 21)",464
"(-3, 11)",458
"(-43, 45)",457
"(-36, 44)",455
"(-26, 25)",455
"(-38, 45)",454
"(-5, 25)",448
"(-45, 42)",444
"(-3, 22)",444
"(-41, 39)",443
"(-36, 37)",441
"(-15, 11)",439
"(2, -2)",438
"(-32, 32)",437
"(-43, 44)",434
"(-23, 39)",434
"(-18, 39)",433
"(-27, 42)",433
"(0, 11)",431
"(-21, 39)",431
"(-6, 34)",430
"(-40, 45)",428
"(-44, 45)",425
"(-35, 37)",425
"(-37, 37)",420
"(-12, 42)",416
"(-23, 40)",416
"(-39, 46)",415
"(-36, 38)",412
"(-17, 14)",410
"(-35, 43)",409
"(-27, 24)",407
"(-37, 49)",406
"(2, 5)",405
"(-2, 30)",404
"(-2, 24)",402
"(-41, 43)",402
"(-15, 26)",401
"(-32, 45)",401
"(-28, 45)",400
"(-40, 42)",400
"(0, -1)",400
"(-45, 39)",399
"(-28, 22)",398
"(-50, 44)",397
"(-17, 35)",397
"(-14, 9)",393
"(-7, 31)",389
"(-31, 51)",385
"(-42, 45)",385
"(-6, 0)",383
"(-19, 38)",381
"(-12, 40)",380
"(-13, 42)",379
"(-28, 47)",378
"(-28, 28)",377
"(-49, 44)",377
"(-9, 36)",376
"(-33, 44)",374
"(-30, 28)",374
"(-24, 40)",374
"(-16, 41)",372
"(-28, 36)",371
"(-26, 40)",370
"(-10, 6)",370
"(-18, 36)",369
"(-14, 39)",369
"(-45, 44)",367
"(-14, 10)",366
"(-3, 24)",366
"(-31, 49)",366
"(-29, 43)",366
"(2, -1)",365
"(-13, 44)",363
"(-32, 47)",363
"(-5, 30)",362
"(-2, 32)",361
"(-33, 35)",361
"(-29, 45)",361
"(-12, 23)",360
"(-6, 37)",360
"(-9, 39)",359
"(-4, 25)",358
"(0, 14)",357
"(-5, 34)",354
"(-18, 28)",354
"(-18, 16)",353
"(-35, 47)",349
"(-6, 21)",349
"(-40, 51)",345
"(-38, 39)",344
"(-17, 39)",343
"(-37, 47)",342
"(-41, 40)",342
"(-1, 20)",340
"(-26, 35)",339
"(-24, 45)",335
"(-38, 46)",334
"(6, -2)",334
"(-34, 44)",332
"(3, 2)",331
"(-40, 47)",331
"(0, 19)",329
"(-26, 19)",329
"(-43, 49)",329
"(-30, 44)",329
"(-11, 8)",328
"(-20, 16)",326
"(-32, 49)",325
"(-37, 50)",325
"(-9, 8)",325
"(-41, 52)",324
"(-4, 29)",324
"(-38, 49)",324
"(-2, 29)",324
"(1, -2)",321
"(-8, 4)",319
"(-47, 44)",319
"(-32, 29)",315
"(-23, 44)",314
"(-23, 21)",314
"(-44, 39)",314
"(-38, 40)",312
"(-38, 44)",309
"(2, -5)",308
"(-41, 37)",307
"(-3, 26)",307
"(-30, 38)",306
"(1, 3)",305
"(-21, 31)",304
"(-46, 39)",302
"(0, -2)",302
"(-35, 44)",301
"(-23, 42)",299
"(-15, 13)",298
"(-10, 41)",298
"(-29, 27)",295
"(0, 12)",295
"(-30, 25)",294
"(-6, 39)",294
"(-27, 36)",293
"(-33, 31)",293
"(-4, 31)",293
"(-2, 1)",293
"(-9, 4)",292
"(2, 7)",291
"(-8, 32)",291
"(-30, 49)",288
"(-40, 41)",287
"(-11, 42)",286
"(-45, 40)",286
"(-21, 40)",286
"(-46, 47)",285
"(-26, 20)",284
"(-8, 35)",282
"(-41, 46)",281
"(-31, 27)",281
"(-31, 36)",280
"(-20, 17)",279
"(-10, 5)",277
"(-29, 24)",274
"(-49, 40)",273
"(-45, 47)",273
"(-34, 45)",273
"(-11, 43)",273
"(-19, 41)",272
"(-14, 44)",271
"(-7, 35)",269
"(-44, 42)",268
"(-42, 42)",268
"(-12, 44)",267
"(-18, 37)",266
"(-7, 16)",266
"(-31, 40)",265
"(-35, 34)",264
"(-38, 51)",262
"(-9, 34)",262
"(-18, 14)",262
"(0, 15)",261
"(-22, 41)",260
"(-27, 21)",259
"(-41, 35)",259
"(-24, 47)",257
"(-22, 17)",256
"(-20, 31)",256
"(-27, 22)",255
"(-6, 33)",255
"(-41, 50)",254
"(-30, 37)",252
"(-35, 36)",250
"(-36, 49)",249
"(-24, 42)",248
"(-9, 35)",248
"(-30, 27)",247
"(1, -1)",247
"(-42, 44)",246
"(-2, 23)",246
"(0, 10)",245
"(-31, 29)",244
"(-1, -2)",243
"(-39, 48)",243
"(-17, 12)",242
"(7, 0)",242
"(-11, 24)",240
"(-8, 18)",239
"(-13, 9)",238
"(6, -1)",237
"(0, 17)",237
"(-31, 33)",237
"(-20, 40)",236
"(-19, 44)",235
"(-43, 40)",235
"(-36, 47)",234
"(-47, 39)",233
"(-8, 34)",233
"(-31, 45)",232
"(-27, 26)",232
"(-43, 51)",231
"(-19, 42)",231
"(-36, 46)",231
"(-33, 45)",231
"(-41, 51)",231
"(-34, 34)",227
"(-16, 40)",227
"(-13, 11)",226
"(-51, 45)",226
"(-15, 52)",226
"(2, -4)",225
"(3, -2)",225
"(-22, 42)",224
"(-33, 47)",223
"(-23, 47)",223
"(-7, 34)",223
"(-25, 23)",223
"(-4, 27)",222
"(-24, 49)",222
"(-10, 8)",221
"(-10, 23)",220
"(-9, 37)",219
"(-48, 47)",219
"(-37, 51)",218
"(-5, 37)",218
"(-9, 21)",218
"(-44, 40)",217
"(-42, 51)",215
"(0, 22)",215
"(-28, 49)",214
"(-34, 47)",214
"(-39, 51)",213
"(-47, 45)",213
"(-39, 40)",213
"(-31, 38)",212
"(-30, 31)",212
"(4, -5)",211
"(-9, 6)",210
"(-7, 32)",210
"(-15, 45)",210
"(-13, 45)",210
"(-35, 51)",209
"(-15, 43)",208
"(-3, 35)",208
"(-3, 29)",208
"(-14, 47)",207
"(1, 4)",206
"(-47, 46)",206
"(-10, 44)",205
"(-49, 47)",205
"(-18, 40)",205
"(-21, 17)",204
"(-1, 17)",204
"(-32, 38)",204
"(-25, 41)",204
"(-8, 23)",203
"(-42, 49)",202
"(-45, 56)",200
"(-25, 36)",200
"(-39, 39)",200
"(-43, 54)",198
"(-29, 38)",198
"(-33, 52)",197
"(-34, 35)",196
"(1, 7)",196
"(-17, 28)",195
"(-16, 12)",195
"(-5, 29)",195
"(-22, 33)",195
"(-34, 31)",195
"(-1, 8)",194
"(-16, 42)",192
"(-43, 47)",192
"(-32, 54)",192
"(-24, 44)",189
"(-43, 41)",189
"(-48, 44)",188
"(-39, 52)",188
"(-3, 28)",188
"(-29, 44)",188
"(-52, 41)",188
"(-34, 51)",187
"(-30, 47)",187
"(-33, 34)",187
"(-27, 45)",186
"(-40, 48)",186
"(-30, 46)",186
"(-46, 37)",185
"(-24, 36)",184
"(0, -4)",184
"(-10, 47)",183
"(-18, 12)",183
"(-21, 33)",183
"(-26, 42)",180
"(-11, 7)",180
"(-33, 49)",179
"(-34, 49)",179
"(-27, 19)",178
"(-50, 46)",178
"(-40, 40)",178
"(-15, 47)",178
"(7, -5)",178
"(-36, 52)",178
"(-21, 42)",177
"(-32, 51)",176
"(-32, 50)",175
"(-17, 40)",175
"(-42, 40)",174
"(4, 2)",174
"(7, -2)",173
"(-17, 51)",173
"(-24, 46)",173
"(-29, 47)",173
"(-46, 43)",171
"(-37, 48)",171
"(-24, 17)",170
"(-27, 20)",170
"(-36, 35)",170
"(-49, 41)",169
"(-21, 14)",169
"(-50, 40)",169
"(-28, 20)",168
"(-50, 42)",168
"(-43, 39)",168
"(-39, 38)",168
"(-30, 45)",167
"(-3, 30)",166
"(-24, 52)",165
"(-37, 35)",164
"(-10, 45)",163
"(-31, 48)",163
"(-23, 45)",163
"(-20, 42)",162
"(-34, 48)",162
"(-26, 44)",162
"(-1, 21)",161
"(-19, 45)",160
"(-25, 37)",160
"(-2, 33)",160
"(-11, 45)",160
"(-11, 44)",160
"(-35, 50)",159
"(-29, 25)",158
"(-37, 34)",158
"(-27, 38)",157
"(-17, 41)",157
"(-33, 32)",157
"(-29, 22)",156
"(-26, 43)",156
"(-1, 11)",156
"(-16, 28)",156
"(-12, 46)",156
"(6, -4)",156
"(-35, 49)",154
"(-37, 52)",153
"(8, 0)",152
"(6, -5)",152
"(-13, 26)",150
"(-23, 36)",150
"(-31, 47)",149
"(-1, 25)",149
"(-27, 44)",149
"(-48, 39)",148
"(-25, 42)",147
"(-42, 46)",147
"(4, 3)",147
"(-37, 32)",147
"(-7, 4)",147
"(-5, 35)",147
"(-15, 28)",144
"(-44, 56)",144
"(-44, 46)",144
"(-13, 47)",143
"(-18, 54)",143
"(6, -7)",143
"(-4, 34)",143
"(-32, 41)",143
"(-28, 48)",142
"(-27, 46)",141
"(-7, 37)",141
"(-20, 34)",141
"(-40, 37)",141
"(-49, 42)",140
"(-44, 52)",140
"(-16, 51)",139
"(-23, 51)",139
"(-37, 57)",139
"(-44, 37)",139
"(-33, 51)",138
"(-1, 18)",138
"(1, 9)",137
"(-12, 45)",137
"(-39, 47)",137
"(-18, 42)",136
"(-6, 36)",136
"(2, 9)",135
"(-30, 41)",135
"(-29, 49)",135
"(-6, 16)",134
"(-22, 44)",133
"(-2, 11)",133
"(2, 10)",133
"(-43, 37)",133
"(-26, 45)",132
"(2, 14)",132
"(-15, 51)",132
"(-33, 54)",132
"(-15, 44)",131
"(-30, 52)",131
"(-24, 54)",130
"(-26, 38)",130
"(-32, 46)",130
"(-53, 42)",130
"(-30, 51)",130
"(-20, 15)",129
"(-42, 38)",128
"(-2, 34)",128
"(-41, 54)",128
"(3, 1)",128
"(-1, 19)",128
"(-24, 51)",128
"(-31, 25)",127
"(-35, 32)",127
"(-31, 52)",126
"(-25, 19)",126
"(-19, 13)",126
"(0, 20)",125
"(2, -3)",125
"(-35, 45)",125
"(3, -1)",124
"(-7, 18)",123
"(-43, 43)",123
"(-3, 34)",123
"(-1, 22)",122
"(-29, 41)",121
"(-54, 45)",121
"(-36, 51)",121
"(-8, 21)",120
"(-18, 31)",119
"(-33, 46)",119
"(-18, 44)",119
"(-33, 41)",119
"(-8, 5)",118
"(-25, 38)",118
"(-45, 49)",118
"(10, 0)",116
"(7, -4)",115
"(-40, 39)",114
"(-18, 57)",114
"(-16, 52)",114
"(-14, 11)",114
"(4, -2)",113
"(10, -4)",113
"(-45, 38)",113
"(-7, 38)",113
"(-34, 33)",112
"(-30, 43)",112
"(-22, 45)",112
"(3, -4)",112
"(-14, 49)",112
"(-40, 52)",111
"(-21, 45)",111
"(-36, 54)",110
"(-48, 38)",110
"(9, -4)",109
"(-11, 47)",109
"(-23, 38)",109
"(5, -5)",109
"(9, -1)",109
"(-22, 36)",108
"(4, -3)",108
"(-12, 27)",108
"(-23, 17)",108
"(-38, 36)",108
"(-44, 57)",108
"(-45, 52)",107
"(-26, 47)",107
"(-21, 44)",106
"(-8, 39)",105
"(-31, 43)",105
"(-19, 33)",105
"(-51, 41)",103
"(10, -2)",103
"(-47, 40)",103
"(-8, 37)",103
"(2, 3)",102
"(-44, 54)",102
"(-6, 40)",102
"(5, -2)",102
"(-41, 36)",102
"(-11, 6)",102
"(-50, 39)",101
"(-15, 49)",101
"(2, 15)",101
"(-27, 49)",101
"(-9, 23)",101
"(-1, 24)",100
"(-34, 30)",100
"(-28, 51)",100
"(-4, 39)",99
"(-25, 45)",99
"(-27, 47)",99
"(2, 12)",99
"(-32, 27)",99
"(-8, 43)",99
"(-17, 54)",98
"(-36, 56)",98
"(5, -4)",98
"(-22, 38)",98
"(-35, 54)",97
"(-28, 43)",97
"(-1, 27)",97
"(-52, 45)",97
"(0, 24)",97
"(-4, 35)",97
"(-33, 43)",97
"(-12, 7)",96
"(-9, 26)",96
"(-46, 51)",96
"(-42, 54)",96
"(10, -7)",95
"(-28, 26)",95
"(-46, 50)",95
"(-44, 50)",95
"(6, -3)",95
"(-19, 47)",95
"(-48, 42)",94
"(-24, 18)",94
"(-14, 45)",94
"(-28, 50)",94
