"(4, 0)",638
"(-20, 33)",638
"(-26, 36)",634
"(-12, 39)",634
"(-3, 20)",630
"(-26, 33)",622
"(-3, 19)",621
"(-9, 32)",620
"(-6, 6)",620
"(-29, 42)",618
"(-29, 26)",618
"(-17, 15)",613
"(-9, 7)",612
"(0, 9)",611
"(-4, 11)",609
"(-21, 34)",608
"(-1, 15)",606
"(-10, 31)",606
"(-27, 33)",605
"(-31, 44)",593
"(-20, 35)",591
"(-6, 30)",582
"(-4, 21)",580
"(-24, 38)",580
"(-11, 11)",573
"(-18, 15)",568
"(-17, 37)",568
"(-7, 6)",561
"(6, 0)",558
"(-24, 19)",557
"(0, 8)",554
"(-22, 39)",554
"(-16, 13)",553
"(-2, 22)",553
"(-6, 13)",546
"(-24, 39)",545
"(-23, 31)",541
"(-2, 25)",537
"(-29, 31)",531
"(-19, 16)",529
"(-1, 10)",526
"(-16, 38)",525
"(-16, 14)",524
"(-31, 30)",518
"(-2, 16)",516
"(-11, 40)",513
"(-14, 13)",513
"(-26, 39)",511
"(-1, 1)",508
"(-29, 34)",506
"(-17, 34)",504
"(-5, 32)",503
"(-22, 19)",502
"(-10, 38)",496
"(-19, 35)",493
"(-30, 33)",489
"(-12, 9)",487
"(-32, 52)",480
"(-33, 38)",473
"(-8, 7)",472
"(-23, 37)",459
