"(-32, 25)",49
"(-22, 52)",49
"(-2, -1)",49
"(-7, 32)",49
"(-44, 53)",49
"(-39, 57)",49
"(-41, 53)",48
"(-21, 45)",48
"(-22, 48)",48
"(-54, 44)",48
"(-15, 47)",48
"(-24, 51)",48
"(-20, 44)",48
"(-8, 2)",47
"(-25, 47)",47
"(-33, 46)",47
"(-21, 44)",47
"(-49, 39)",47
"(-45, 55)",47
"(-9, 39)",47
"(-8, 35)",47
"(-45, 51)",46
"(-11, 5)",46
"(-45, 59)",46
"(-7, 35)",46
"(-47, 51)",46
"(-29, 20)",46
"(-41, 61)",46
"(-22, 47)",45
"(-12, 27)",45
"(-4, 29)",45
"(-54, 47)",45
"(-17, 51)",45
"(-34, 54)",44
"(-26, 51)",44
"(-27, 47)",44
"(-22, 45)",44
"(-24, 56)",44
"(-24, 52)",44
"(-5, 34)",43
"(-19, 52)",43
"(-50, 47)",43
"(-2, 30)",43
"(-23, 14)",43
"(-32, 24)",43
"(2, 9)",43
"(-32, 46)",43
"(-40, 57)",43
"(-42, 35)",43
"(-4, -2)",43
"(-6, 33)",42
"(-26, 16)",42
"(0, -5)",42
"(2, 10)",42
"(-17, 47)",42
"(-22, 13)",42
"(-15, 31)",42
"(-18, 31)",41
"(-46, 61)",41
"(2, 3)",41
"(-2, -4)",41
"(-36, 29)",41
"(-40, 55)",41
"(7, 0)",41
"(-35, 29)",41
"(-16, 45)",41
"(-35, 56)",41
